"player_name","player_home_region","player_current_region","team_name","account_server","account_name","account_last_active"
"0909","CN","CN","Oh My God","KR","Permaban12095955","2022-10-23 14:40:46"
"0909","CN","CN","Oh My God","NA","TL Honda Armao","2022-10-15 21:38:32"
"369","CN","CN","JD Gaming","KR","waywardzzz","2022-05-16 04:41:07"
"369","CN","CN","JD Gaming","KR","2639443362113504","2022-01-10 18:38:30"
"369","CN","CN","JD Gaming","KR","95260218del","2021-01-18 18:10:07"
"369","CN","CN","JD Gaming","KR","78120855del","2020-12-01 12:48:11"
"369","CN","CN","JD Gaming","KR","Xxqqq","2020-01-09 05:23:23"
"369","CN","CN","JD Gaming","NA","MM9 ghost","2022-10-29 05:24:13"
"3z","PCS","PCS","Hong Kong Attitude","EUW","NiaNia22","2019-11-04 00:00:00"
"3z","PCS","PCS","Hong Kong Attitude","KR","NiaNia22","2019-12-25 06:42:14"
"5Kid","KR","LLA","Team Aze","KR","???","2022-11-02 18:45:18"
"5Kid","KR","LLA","Team Aze","KR","Will Sgooth","2022-11-02 15:38:27"
"8917","PCS","CN","Anyone's Legend","KR","sugavvagus","2022-01-22 18:18:34"
"Abbedagge","EU","NA","100 Thieves","EUW","Deim Zubeir","2021-12-06 17:23:57"
"Abbedagge","EU","NA","100 Thieves","EUW","agdang","2021-11-15 11:24:00"
"Abbedagge","EU","NA","100 Thieves","EUW","2021Worlds0003","2021-09-15 08:13:10"
"Abbedagge","EU","NA","100 Thieves","EUW","100xGucci Dagge","2021-05-12 22:09:38"
"Abbedagge","EU","NA","100 Thieves","EUW","qboiwdqjwoqw","2019-12-13 23:51:13"
"Abbedagge","EU","NA","100 Thieves","KR","2858935022864320","2021-12-22 11:40:44"
"Abbedagge","EU","NA","100 Thieves","NA","babadagge","2022-10-16 17:38:31"
"Abbedagge","EU","NA","100 Thieves","NA","Teutonics KnighT","2022-08-06 00:01:47"
"Abbedagge","EU","NA","100 Thieves","NA","100xGucci Dagge","2021-09-08 03:14:13"
"Ablazeolive","NA","NA","Golden Guardians","NA","Ablazeolive","2022-11-02 23:52:32"
"Ablazeolive","NA","NA","Golden Guardians","NA","GG DN Ablaze","2022-11-02 14:51:22"
"Ablazeolive","NA","NA","Golden Guardians","NA","Acoldblazeolive","2022-10-21 12:24:38"
"Ablazeolive","NA","NA","Golden Guardians","NA","TSM Ahigholive","2019-08-18 08:22:05"
"Able","CN","CN","Oh My God","KR","kingpy game","2022-10-28 08:12:04"
"Able","CN","CN","Oh My God","KR","???2","2022-08-26 17:13:46"
"Able","CN","CN","Oh My God","KR","Blitzkrieg Bop","2020-09-19 07:39:00"
"Able","CN","CN","Oh My God","KR","happy   game","2020-06-07 20:34:44"
"Able","CN","CN","Oh My God","KR","Blitzkrieg Bop","2019-12-25 18:28:39"
"Able","CN","CN","Oh My God","KR","happy   game ","2019-12-21 11:38:30"
"Able","CN","CN","Oh My God","KR","????","2018-10-19 05:56:47"
"Able","CN","CN","Oh My God","KR","hkjniodsfuvrewt","2018-04-14 21:49:57"
"Ace","KR","KR","DRX","KR","jiace","2022-10-25 20:53:11"
"Ackerman","LLA","LLA","Infinity eSports","EUW","ACKERMÁN","2021-10-06 10:41:25"
"Ackerman","LLA","LLA","Infinity eSports","EUW","seventy thirty","2021-05-12 16:51:21"
"Ackerman","LLA","LLA","Infinity eSports","NA","ACKÈRMAN","2022-08-13 16:28:00"
"ADD","KR","LLA","Isurus Gaming","KR","ADD on win","2022-11-02 07:31:12"
"ADD","KR","LLA","Isurus Gaming","KR","????29??","2017-08-04 06:31:08"
"ADD","KR","LLA","Isurus Gaming","NA","ADD ON WIN","2022-09-24 03:30:24"
"Aegis","BR","BR","RED Canids","BR","Aegis","2022-11-02 03:24:30"
"Aegis","BR","BR","RED Canids","EUW","BARYON Aegis","2021-10-07 23:33:54"
"Aegis","BR","BR","RED Canids","EUW","JoJo fangirlQAQ","2021-09-13 18:45:31"
"Aegis","BR","BR","RED Canids","KR","2960771555551104","2022-05-14 10:31:34"
"Aegis","BR","BR","RED Canids","KR","FLAGGED 88437339","2022-04-30 00:54:20"
"Agresivoo","EU","EU","Team BDS","EUW","MR DUCKW0RTH","2022-09-20 21:06:07"
"Agresivoo","EU","EU","Team BDS","EUW","agrsv","2022-03-26 21:06:30"
"Ahn","CN","CN","Invictus Gaming","KR","Zui chi bi","2022-06-23 20:04:45"
"Aiming","KR","KR","KT Rolster","KR","???","2022-11-02 12:12:44"
"Aiming","KR","KR","KT Rolster","KR","???","2022-10-31 12:40:15"
"Aiming","KR","KR","KT Rolster","KR","74750546del","2021-06-19 15:33:08"
"Aiming","KR","KR","KT Rolster","KR","59030865del","2018-09-20 11:31:47"
"AKi","CN","CN","Oh My God","KR","no dream","2020-06-24 05:07:11"
"AKi","CN","CN","Oh My God","KR","79630446del","2020-01-18 07:02:47"
"Aladoric","OCE","OCE","Chiefs Esports Club","EUW","dr1p check","2021-10-28 14:17:03"
"Aladoric","OCE","OCE","Chiefs Esports Club","NA","CHF DORY","2022-10-01 06:37:59"
"Aladoric","OCE","OCE","Chiefs Esports Club","NA","FLAGGED 15961047","2022-09-14 12:29:47"
"Aladoric","OCE","OCE","Chiefs Esports Club","OCE","111111111111111a","2022-06-28 12:59:35"
"Ale","CN","CN","LNG Esports","EUW","LNGLNGLNG","2021-10-17 12:05:13"
"Ale","CN","CN","LNG Esports","KR","xxxxxxxxt","2022-07-13 12:29:13"
"Ale","CN","CN","LNG Esports","KR","2639435175495584","2022-01-12 07:26:42"
"Ale","CN","CN","LNG Esports","KR","73000757del","2020-12-09 08:34:37"
"Alex","PCS","PCS","AHQ e-Sports Club","EUW","wo bu xin","2019-11-04 00:00:00"
"Alex","PCS","PCS","AHQ e-Sports Club","KR","??? ???","2018-06-15 05:13:19"
"Alive","KR","TR","Galatasaray Esports","EUW","MoDo Goodbye","2021-10-07 12:42:37"
"Alive","KR","TR","Galatasaray Esports","EUW","smilee mama","2021-09-27 00:57:08"
"Alive","KR","TR","Galatasaray Esports","EUW","Dont Kakasi","2019-11-04 00:00:00"
"Alive","KR","TR","Galatasaray Esports","EUW","z8mJqdO73siq6lEu","2019-11-04 00:00:00"
"Alive","KR","TR","Galatasaray Esports","KR","?????","2022-11-02 06:31:05"
"Alive","KR","TR","Galatasaray Esports","NA","xiao xiao hao","2020-09-02 07:43:52"
"Aloned","LLA","LLA","Team Aze","KR","2960772761322592","2022-05-14 14:54:31"
"Aloned","LLA","LLA","Team Aze","KR","vegan player","2022-04-30 00:25:16"
"Alphari","EU","EU","Team Vitality","EUW","Telamonian Ajax","2022-09-06 14:44:41"
"Alphari","EU","EU","Team Vitality","EUW","Alphari","2022-08-31 18:18:04"
"Alphari","EU","EU","Team Vitality","EUW","masked gamer XD","2021-10-28 19:03:20"
"Alphari","EU","EU","Team Vitality","EUW","Klnashox","2020-08-05 20:38:53"
"Alphari","EU","EU","Team Vitality","EUW","Jean Bison","2018-01-28 01:34:36"
"Alphari","EU","EU","Team Vitality","EUW","greasy clean","2017-10-22 17:23:47"
"Alphari","EU","EU","Team Vitality","KR","meatheadmuggshot","2018-05-15 00:49:58"
"Alphari","EU","EU","Team Vitality","KR","Captain Alphari","2017-09-30 10:00:34"
"Alphari","EU","EU","Team Vitality","KR","XxDaku6969","2017-05-25 14:37:31"
"Alphari","EU","EU","Team Vitality","NA","let me shine you","2021-09-03 07:03:09"
"Alphari","EU","EU","Team Vitality","NA","irespectmyjgler","2021-04-26 18:52:29"
"Amazing","NA","EU","Misfits Gaming","EUW","Amazingx","2022-11-02 23:08:18"
"Amazing","NA","EU","Misfits Gaming","EUW","MSF Vino","2020-07-27 09:33:27"
"Angel","CN","CN","Weibo Gaming","KR","zhong men dui ju","2022-08-18 16:08:34"
"Angel","CN","CN","Weibo Gaming","KR","2639442631189952","2022-01-12 05:16:33"
"Angel","CN","CN","Weibo Gaming","KR","SN Angel","2021-04-30 10:07:11"
"Angel","CN","CN","Weibo Gaming","KR","SN Angel","2021-04-30 10:07:11"
"Angel","CN","CN","Weibo Gaming","KR","95290224del","2021-01-19 05:17:36"
"Angel","CN","CN","Weibo Gaming","KR","???o??","2020-01-09 09:59:01"
"Aoi Haru","RU","RU","Dragon Army","EUW","Mutated Homuncul","2022-08-10 17:33:58"
"Aoi Haru","RU","RU","Dragon Army","EUW","sxghjsfdghdsfgh","2022-06-21 17:44:31"
"Aoi Haru","RU","RU","Dragon Army","EUW","Ockeryn","2019-09-12 18:43:43"
"aphromoo","NA","NA","FlyQuest","KR","s0undw4v333","2018-10-16 21:22:42"
"aphromoo","NA","NA","FlyQuest","KR","s0undw4v3","2017-05-25 14:37:24"
"aphromoo","NA","NA","FlyQuest","NA","aphromoo","2022-09-28 02:35:49"
"aphromoo","NA","NA","FlyQuest","NA","Zbuum","2017-05-26 08:35:11"
"Aria","KR","KR","KT Rolster","EUW","iceland0","2021-10-13 20:24:56"
"Aria","KR","KR","KT Rolster","EUW","2021Worlds0099","2021-09-27 17:09:11"
"Aria","KR","KR","KT Rolster","EUW","2021Worlds0076","2021-09-25 21:53:23"
"Aria","KR","KR","KT Rolster","EUW","im sry i died","2021-05-10 23:23:32"
"Aria","KR","KR","KT Rolster","KR","????????","2022-11-02 11:52:16"
"Ark","OCE","OCE","ORDER","KR","???? ???","2022-07-07 11:17:19"
"Armut","TR","EU","MAD Lions","EUW","MAD Armut","2022-09-23 22:43:15"
"Armut","TR","EU","MAD Lions","EUW","ARMUTONG","2022-07-17 14:49:25"
"Armut","TR","EU","MAD Lions","EUW","ExcusesLike","2022-05-18 21:24:21"
"Armut","TR","EU","MAD Lions","EUW","2021Worlds0033","2021-10-05 15:14:19"
"Armut","TR","EU","MAD Lions","EUW","TR STAGE BEAST","2021-05-21 12:32:59"
"Armut","TR","EU","MAD Lions","EUW","SUP GOSU","2019-12-17 20:27:11"
"Armut","TR","EU","MAD Lions","EUW","RYL Armut","2019-01-04 23:54:19"
"Armut","TR","EU","MAD Lions","NA","fanofWUNDER","2022-10-04 01:07:33"
"Arnax","EU","RU","Dragon Army","EUW","arnaxas","2022-10-31 18:29:44"
"Arnax","EU","RU","Dragon Army","EUW","4RN4X4S","2022-09-03 20:21:19"
"Arthur","KR","OCE","Chiefs Esports Club","KR","NochatPingpls","2022-10-15 00:20:32"
"Arthur","KR","OCE","Chiefs Esports Club","NA","chatoffpingplz","2022-10-01 05:57:07"
"Artifact","VT","VT","Team Secret","EUW","Hakun4 Matata","2019-11-04 00:00:00"
"Asper","KR","KR","T1","KR","????","2022-09-26 17:16:43"
"Asper","KR","KR","T1","KR","T1 Asper","2022-08-25 14:15:08"
"Asper","KR","KR","T1","NA","Dam ADC","2022-11-02 23:18:28"
"Atlen","PCS","PCS","CTBC Flying Oyster","NA","azzxs","2022-10-16 06:26:39"
"Avenger","BR","BR","RED Canids","BR","Avengerr","2022-11-02 03:45:53"
"Avenger","BR","BR","RED Canids","EUW","ƒallen angel","2021-10-07 19:51:25"
"Avenger","BR","BR","RED Canids","EUW","FF Angle","2021-09-23 18:16:11"
"Avenger","BR","BR","RED Canids","EUW","presetdocalabras","2021-09-23 17:23:30"
"Avenger","BR","BR","RED Canids","KR","2960771684550592","2022-06-13 17:11:57"
"Avenger","BR","BR","RED Canids","KR","FLAGGED 19690530","2022-04-30 02:16:13"
"Babip","OCE","OCE","Chiefs Esports Club","EUW","ThorfinKarlsefni","2021-10-29 17:46:53"
"Babip","OCE","OCE","Chiefs Esports Club","EUW","Canyon fans","2019-11-04 00:00:00"
"Babip","OCE","OCE","Chiefs Esports Club","EUW","gazpachoo","2019-09-21 07:24:07"
"Babip","OCE","OCE","Chiefs Esports Club","NA","chfchfchfchfchf","2022-10-01 02:41:15"
"Bay","KR","PCS","PSG Talon","KR","????? ??","2022-11-02 18:32:54"
"Bay","KR","PCS","PSG Talon","KR","? ?","2022-11-01 17:30:05"
"Bdd","KR","KR","Nongshim RedForce","EUW","byeeeeeee","2021-10-30 19:38:26"
"Bdd","KR","KR","Nongshim RedForce","EUW","2021Worlds0163","2021-09-30 23:32:53"
"Bdd","KR","KR","Nongshim RedForce","EUW","ddb","2018-05-18 17:25:10"
"Bdd","KR","KR","Nongshim RedForce","EUW","KZ XDD","2018-04-30 21:19:26"
"Bdd","KR","KR","Nongshim RedForce","KR","????????","2022-09-23 11:19:51"
"Bdd","KR","KR","Nongshim RedForce","KR","????","2022-08-27 06:17:05"
"Bdd","KR","KR","Nongshim RedForce","KR","2633833594406176","2022-01-05 15:11:51"
"Bdd","KR","KR","Nongshim RedForce","KR","??????","2020-01-04 10:49:35"
"Bdd","KR","KR","Nongshim RedForce","KR","HBXFoNLHsCWOOiE0","2019-05-31 18:05:37"
"Bdd","KR","KR","Nongshim RedForce","KR","????z","2019-01-12 21:04:42"
"Bdd","KR","KR","Nongshim RedForce","KR","?????1","2018-01-09 09:09:09"
"Bdd","KR","KR","Nongshim RedForce","KR","412431234","2017-05-25 14:35:36"
"Bean","EU","EU","Fnatic","EUW","Beanovich","2022-11-02 22:22:41"
"Bean","EU","EU","Fnatic","EUW","bean3","2022-11-01 22:13:41"
"Bean","EU","EU","Fnatic","NA","Mega Bomba","2022-10-02 20:57:52"
"Bean J","VT","VT","Saigon Buffalo","KR","2960772961748576","2022-05-23 05:11:16"
"Bean J","VT","VT","Saigon Buffalo","NA","Chinhprokuto","2022-10-02 21:40:35"
"beansu","EU","EU","Fnatic","EUW","beansu","2022-11-02 23:03:36"
"beansu","EU","EU","Fnatic","EUW","Shooters Tartu","2022-05-09 04:02:19"
"beansu","EU","EU","Fnatic","NA","FNC rhuckz","2022-09-27 19:35:47"
"Beenie","BR","BR","FURIA Esports","EUW","LITTLE HAIR","2022-05-06 17:45:09"
"Beishang","CN","CN","Team World Elite","KR","haoeeeee","2022-11-02 17:32:42"
"Beishang","CN","CN","Team World Elite","KR","2639445341210048","2022-01-09 21:39:34"
"Beishang","CN","CN","Team World Elite","KR","74820601del","2021-02-04 06:37:44"
"Beishang","CN","CN","Team World Elite","KR","95130217del","2021-01-19 05:23:23"
"Beishang","CN","CN","Team World Elite","KR","89520333del","2020-12-07 19:14:36"
"Benny","PCS","PCS","Beyond Gaming","EUW","BYG Benny","2021-10-04 11:20:39"
"Benny","PCS","PCS","Beyond Gaming","EUW","2021Worlds0088","2021-09-30 23:28:26"
"Benny","PCS","PCS","Beyond Gaming","EUW","2021Worlds0088","2021-09-28 22:21:00"
"Benny","PCS","PCS","Beyond Gaming","KR","??? ???","2018-11-19 01:37:50"
"Benny","PCS","PCS","Beyond Gaming","KR","Breaker Fans","2018-08-23 00:02:27"
"Benny","PCS","PCS","Beyond Gaming","KR","wslaoem03",\N
"Berserker","KR","NA","Cloud9","KR","C9 Berserker","2022-11-02 11:36:38"
"Berserker","KR","NA","Cloud9","KR","Uneasy12","2022-02-08 18:50:03"
"Berserker","KR","NA","Cloud9","NA","Dam Supporters","2022-10-11 01:01:09"
"BeryL","KR","KR","DRX","EUW","QJNVJuywetsf","2021-10-03 19:06:25"
"BeryL","KR","KR","DRX","EUW","KIA MOHAVE","2021-05-21 00:37:48"
"BeryL","KR","KR","DRX","EUW","KIA MOHAVE","2021-04-28 09:10:08"
"BeryL","KR","KR","DRX","EUW","KIA MOHAVE","2021-04-27 09:27:33"
"BeryL","KR","KR","DRX","EUW","PekoPek0","2019-11-04 00:00:00"
"BeryL","KR","KR","DRX","EUW","Hoittt","2019-09-30 13:38:05"
"BeryL","KR","KR","DRX","KR","???","2022-09-16 12:11:50"
"BeryL","KR","KR","DRX","KR","53191248del","2021-03-23 05:24:02"
"Betty","PCS","CN","Anyone's Legend","EUW","TWgaoxuecheng","2018-05-18 10:29:04"
"Betty","PCS","CN","Anyone's Legend","KR","2639436445738336","2022-01-12 17:04:44"
"Betty","PCS","CN","Anyone's Legend","KR","95370222del","2020-12-29 18:19:13"
"Betty","PCS","CN","Anyone's Legend","KR","GLHF","2020-01-26 19:36:40"
"Betty","PCS","CN","Anyone's Legend","KR","S1mpIe","2020-01-07 05:28:03"
"Betty","PCS","CN","Anyone's Legend","KR","Uravity","2019-01-13 10:56:05"
"Betty","PCS","CN","Anyone's Legend","KR","FVV BETTY","2018-01-10 01:38:36"
"Bie","VT","VT","GAM Esports","NA","keep go1ng","2022-10-14 18:37:16"
"Bin","CN","CN","Bilibili Gaming","KR","dasdqwr","2022-08-28 20:05:05"
"Bin","CN","CN","Bilibili Gaming","KR","2639442525209632","2022-01-12 15:48:21"
"Bin","CN","CN","Bilibili Gaming","KR","95300230del","2021-01-16 17:13:25"
"Bin","CN","CN","Bilibili Gaming","KR","love camille","2019-07-29 01:12:05"
"Bin","CN","CN","Bilibili Gaming","KR","72900354del","2019-07-29 01:12:05"
"Bini","KR","TR","Besiktas e-Sports Club","KR","xinren","2021-11-14 13:30:11"
"Biofrost","NA","NA","Dignitas","BR","Meme Mage","2017-05-26 00:11:49"
"Biofrost","NA","NA","Dignitas","EUW","Keep it up boys","2017-09-07 15:08:37"
"Biofrost","NA","NA","Dignitas","KR","IIlIf","2019-12-21 09:06:20"
"Biofrost","NA","NA","Dignitas","KR","NA Khadgar","2017-09-29 10:35:39"
"Biofrost","NA","NA","Dignitas","NA","Biofrost","2022-11-02 07:02:41"
"Biofrost","NA","NA","Dignitas","NA","abigbroomstick","2022-09-19 19:11:58"
"Biubiu","CN","CN","Team World Elite","KR","su yi ming","2022-10-14 03:45:46"
"Biubiu","CN","CN","Team World Elite","KR","2639433156912576","2022-01-11 19:06:32"
"Biubiu","CN","CN","Team World Elite","KR","90921278del","2021-04-27 23:06:22"
"Bjergsen","NA","NA","Team Liquid","BR","MSI Bjergsen","2017-05-26 00:11:49"
"Bjergsen","NA","NA","Team Liquid","EUW","Ping Pong Player","2017-09-13 13:00:13"
"Bjergsen","NA","NA","Team Liquid","KR","2825123927745792","2021-12-08 16:38:18"
"Bjergsen","NA","NA","Team Liquid","KR","hope she notices","2019-12-21 11:05:08"
"Bjergsen","NA","NA","Team Liquid","KR","???? ??","2017-09-29 10:30:49"
"Bjergsen","NA","NA","Team Liquid","KR","TSM?????","2017-05-25 14:37:24"
"Bjergsen","NA","NA","Team Liquid","KR","TSM?????",\N
"Bjergsen","NA","NA","Team Liquid","NA","TLHonda Bjergsen","2022-09-04 04:58:16"
"Bjergsen","NA","NA","Team Liquid","NA","reditus sum","2021-09-08 00:28:28"
"Bjergsen","NA","NA","Team Liquid","NA","Varmerop","2017-09-03 05:01:37"
"Bjergsen","NA","NA","Team Liquid","NA","QjlahHDSt6","2017-07-15 04:48:38"
"Blaber","NA","NA","Cloud9","EUW","C9 Blaberfish2","2021-10-24 20:03:53"
"Blaber","NA","NA","Cloud9","EUW","ni hui ji zhu wo","2021-05-18 12:38:30"
"Blaber","NA","NA","Cloud9","EUW","PWMUGRRR","2021-04-29 20:38:19"
"Blaber","NA","NA","Cloud9","EUW","HJKHSZGT","2021-04-28 12:34:28"
"Blaber","NA","NA","Cloud9","EUW","C9 Blaberfish","2019-11-04 00:00:00"
"Blaber","NA","NA","Cloud9","EUW","G2 Clid","2019-09-16 20:51:14"
"Blaber","NA","NA","Cloud9","KR","2966567612638656","2022-06-03 11:47:29"
"Blaber","NA","NA","Cloud9","KR","2825124148324096","2021-12-20 07:02:47"
"Blaber","NA","NA","Cloud9","KR","2574449791993376","2020-11-21 17:42:57"
"Blaber","NA","NA","Cloud9","KR","C9 Tian","2020-01-16 14:41:43"
"Blaber","NA","NA","Cloud9","KR","C9 Blaber","2018-10-27 23:05:43"
"Blaber","NA","NA","Cloud9","NA","blaberfish2","2022-10-31 04:03:47"
"Blaber","NA","NA","Cloud9","NA","front to back","2021-05-23 00:27:02"
"Blaber","NA","NA","Cloud9","NA","jgkingdom1","2020-04-16 04:12:31"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","BR","flowerflash","2017-05-26 00:11:49"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","KR","???","2022-11-02 06:34:09"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","KR","Blank","2022-11-01 16:46:00"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","KR","81990405del","2019-11-04 00:00:00"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","KR","taytaytayaty","2018-12-20 05:33:03"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","KR","?????","2018-01-11 05:07:08"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","KR","???????","2017-05-25 14:33:20"
"Blank","KR","JP","Fukuoka SoftBank Hawks gaming","NA","Find Teemo","2017-05-26 09:04:48"
"Blazes","VT","VT","GAM Esports","KR","95840381del","2020-09-13 22:31:27"
"bless","CN","CN","ThunderTalk Gaming","KR","961023","2022-11-02 12:45:15"
"bless","CN","CN","ThunderTalk Gaming","KR","JD fans","2022-10-20 16:45:16"
"bless","CN","CN","ThunderTalk Gaming","KR","77780254del","2020-12-04 14:52:17"
"Blue","TR","NA","Dignitas","EUW","CatchMe 1fY0uCan","2021-11-20 13:46:14"
"Blue","TR","NA","Dignitas","EUW","SK 0709","2021-01-08 22:10:20"
"Blue","TR","NA","Dignitas","EUW","MIRAI TRUNKZZ","2020-05-29 17:05:52"
"Blue","TR","NA","Dignitas","EUW","Duncan Marquet","2020-03-27 16:32:22"
"Blue","TR","NA","Dignitas","EUW","Fingers Blue","2020-01-19 12:19:18"
"Blue","TR","NA","Dignitas","EUW","FbMaviQQQ777","2020-01-17 19:42:45"
"Blue","TR","NA","Dignitas","EUW","TAYY K 47","2019-11-04 00:00:00"
"Bo","CN","EU","Team Vitality","EUW","zyb","2022-11-01 17:02:19"
"Bo","CN","EU","Team Vitality","KR","dalkjdwdadw","2022-11-01 15:53:03"
"Bo","CN","EU","Team Vitality","KR","wu guan feng yue","2022-04-27 14:40:11"
"Bo","CN","EU","Team Vitality","KR","woxiangdabisai","2021-12-20 11:03:44"
"Bo","CN","EU","Team Vitality","KR","2639435066565888","2021-11-10 16:08:41"
"Bolulu","TR","TR","NASR eSports Turkey","EUW","Demirol","2022-11-03 00:24:39"
"Bolulu","TR","TR","NASR eSports Turkey","EUW","GS Bolulu","2021-11-09 13:57:33"
"Bolulu","TR","TR","NASR eSports Turkey","EUW","2021Worlds0058","2021-10-04 23:12:09"
"Bolulu","TR","TR","NASR eSports Turkey","EUW","cklsrfyk","2021-09-14 11:36:08"
